"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 1. Primary education","Marital status (Aggregate): Single / Widowed / Divorced","2013",41.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 1. Primary education","Marital status (Aggregate): Married / Union / Cohabiting","2013",53.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 2. Lower secondary education","Marital status (Aggregate): Total","2013",37,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 2. Lower secondary education","Marital status (Aggregate): Single / Widowed / Divorced","2013",29.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 2. Lower secondary education","Marital status (Aggregate): Married / Union / Cohabiting","2013",46.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 3. Upper secondary education","Marital status (Aggregate): Total","2013",58.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 3. Upper secondary education","Marital status (Aggregate): Single / Widowed / Divorced","2013",55.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 3. Upper secondary education","Marital status (Aggregate): Married / Union / Cohabiting","2013",61.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 5. Short-cycle tertiary education","Marital status (Aggregate): Total","2013",72.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 5. Short-cycle tertiary education","Marital status (Aggregate): Single / Widowed / Divorced","2013",72.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 5. Short-cycle tertiary education","Marital status (Aggregate): Married / Union / Cohabiting","2013",72.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 6. Bachelor's or equivalent level","Marital status (Aggregate): Total","2013",75.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 6. Bachelor's or equivalent level","Marital status (Aggregate): Single / Widowed / Divorced","2013",77.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 6. Bachelor's or equivalent level","Marital status (Aggregate): Married / Union / Cohabiting","2013",74.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 7. Master's or equivalent level","Marital status (Aggregate): Total","2013",75.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 7. Master's or equivalent level","Marital status (Aggregate): Single / Widowed / Divorced","2013",74.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 7. Master's or equivalent level","Marital status (Aggregate): Married / Union / Cohabiting","2013",75.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 8. Doctoral or equivalent level","Marital status (Aggregate): Total","2013",77.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 8. Doctoral or equivalent level","Marital status (Aggregate): Single / Widowed / Divorced","2013",73.4,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 8. Doctoral or equivalent level","Marital status (Aggregate): Married / Union / Cohabiting","2013",79.4,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): Total","Marital status (Aggregate): Total","2013",69.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): Total","Marital status (Aggregate): Single / Widowed / Divorced","2013",64.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): Total","Marital status (Aggregate): Married / Union / Cohabiting","2013",74.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 0. Early childhood education","Marital status (Aggregate): Total","2013",47.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 0. Early childhood education","Marital status (Aggregate): Single / Widowed / Divorced","2013",34.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
