"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag.Codes"
"USA","SOCEXP","PUBNET","PC_GDP","A",2009,19.5,NA
"USA","SOCEXP","PUBNET","PC_GDP","A",2011,19.997,NA
"USA","SOCEXP","PUBNET","PC_GDP","A",2013,20.281,NA
"USA","SOCEXP","PUBNET","PC_GDP","A",2015,20.417,NA
"USA","SOCEXP","PUBNET","PC_GDP","A",2017,20.315,NA
"USA","SOCEXP","TOTNET","PC_GDP","A",1993,22.546,NA
"USA","SOCEXP","TOTNET","PC_GDP","A",1995,22.484,NA
"USA","SOCEXP","TOTNET","PC_GDP","A",1997,22.23,NA
"USA","SOCEXP","TOTNET","PC_GDP","A",1999,22.024,NA
"USA","SOCEXP","TOTNET","PC_GDP","A",2001,23.341,NA
"USA","SOCEXP","TOTNET","PC_GDP","A",2003,25.2,NA
"USA","SOCEXP","TOTNET","PC_GDP","A",2005,24.861,NA
"USA","SOCEXP","TOTNET","PC_GDP","A",2007,25.358,NA
"USA","SOCEXP","TOTNET","PC_GDP","A",2009,27.973,NA
"USA","SOCEXP","TOTNET","PC_GDP","A",2011,29.047,NA
"USA","SOCEXP","TOTNET","PC_GDP","A",2013,28.73,NA
"USA","SOCEXP","TOTNET","PC_GDP","A",2015,29.142,NA
"USA","SOCEXP","TOTNET","PC_GDP","A",2017,29.405,NA
"USA","SOCEXP","PUB","USD_CAP","A",1980,4012.565,NA
"USA","SOCEXP","PUB","USD_CAP","A",1981,4153.097,NA
"USA","SOCEXP","PUB","USD_CAP","A",1982,4209.585,NA
"USA","SOCEXP","PUB","USD_CAP","A",1983,4348.834,NA
"USA","SOCEXP","PUB","USD_CAP","A",1984,4299.06,NA
"USA","SOCEXP","PUB","USD_CAP","A",1985,4362.607,NA
"USA","SOCEXP","PUB","USD_CAP","A",1986,4599.703,NA
"USA","SOCEXP","PUB","USD_CAP","A",1987,4701.684,NA
"USA","SOCEXP","PUB","USD_CAP","A",1988,4831.928,NA
"USA","SOCEXP","PUB","USD_CAP","A",1989,4964.016,NA
"USA","SOCEXP","PUB","USD_CAP","A",1990,5166.374,NA
"USA","SOCEXP","PUB","USD_CAP","A",1991,5495.574,NA
"USA","SOCEXP","PUB","USD_CAP","A",1992,5833.004,NA
"USA","SOCEXP","PUB","USD_CAP","A",1993,6033.301,NA
"USA","SOCEXP","PUB","USD_CAP","A",1994,6158.651,NA
"USA","SOCEXP","PUB","USD_CAP","A",1995,6218.731,NA
"USA","SOCEXP","PUB","USD_CAP","A",1996,6479.368,NA
"USA","SOCEXP","PUB","USD_CAP","A",1997,6289.91,NA
"USA","SOCEXP","PUB","USD_CAP","A",1998,6522.41,NA
"USA","SOCEXP","PUB","USD_CAP","A",1999,6622.993,NA
"USA","SOCEXP","PUB","USD_CAP","A",2000,6831.078,NA
"USA","SOCEXP","PUB","USD_CAP","A",2001,7156.659,NA
"USA","SOCEXP","PUB","USD_CAP","A",2002,7605.183,NA
"USA","SOCEXP","PUB","USD_CAP","A",2003,7857.077,NA
"USA","SOCEXP","PUB","USD_CAP","A",2004,7996.091,NA
"USA","SOCEXP","PUB","USD_CAP","A",2005,8116.725,NA
"USA","SOCEXP","PUB","USD_CAP","A",2006,8303.873,NA
"USA","SOCEXP","PUB","USD_CAP","A",2007,8476.446,NA
"USA","SOCEXP","PUB","USD_CAP","A",2008,8753.798,NA
"USA","SOCEXP","PUB","USD_CAP","A",2009,9589.855,NA
"USA","SOCEXP","PUB","USD_CAP","A",2010,10020.574,NA
"USA","SOCEXP","PUB","USD_CAP","A",2011,9965.491,NA
"USA","SOCEXP","PUB","USD_CAP","A",2012,9959.907,NA
"USA","SOCEXP","PUB","USD_CAP","A",2013,10066.8,NA
"USA","SOCEXP","PUB","USD_CAP","A",2014,10219.573,NA
"USA","SOCEXP","PUB","USD_CAP","A",2015,10466.342,NA
"USA","SOCEXP","PUB","USD_CAP","A",2016,10660.967,NA
"USA","SOCEXP","PUB","USD_CAP","A",2017,10709.934,NA
"USA","SOCEXP","PUB","USD_CAP","A",2018,10803.048,NA
"USA","SOCEXP","PUB","USD_CAP","A",2019,11028.43,NA
"USA","SOCEXP","PUB","USD_CAP","A",2020,14097.04,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",1987,0.349,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",1988,0.37,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",1989,0.451,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",1990,0.542,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",1991,0.649,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",1992,0.766,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",1993,0.879,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",1994,1.061,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",1995,1.178,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",1996,1.254,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",1997,1.318,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",1998,1.343,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",1999,1.477,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2000,2.66,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2001,2.746,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2002,2.719,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2003,2.664,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2004,2.735,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2005,2.677,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2006,2.534,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2007,2.627,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2008,2.946,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2009,3.254,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2010,2.988,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2011,3.064,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2012,3.173,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2013,3.355,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2014,3.413,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2015,3.532,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2016,3.518,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2017,3.663,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2018,3.735,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2019,3.935,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2020,4.292,NA
"CHL","SOCEXP","PRIV","PC_GDP","A",2021,3.732,NA
"CHL","SOCEXP","PUB","PC_GDP","A",1987,11.743,NA
"CHL","SOCEXP","PUB","PC_GDP","A",1988,10.444,NA
"CHL","SOCEXP","PUB","PC_GDP","A",1989,9.853,NA
"CHL","SOCEXP","PUB","PC_GDP","A",1990,9.726,NA
"CHL","SOCEXP","PUB","PC_GDP","A",1991,9.707,NA
"CHL","SOCEXP","PUB","PC_GDP","A",1992,9.272,NA
"CHL","SOCEXP","PUB","PC_GDP","A",1993,9.388,NA
"CHL","SOCEXP","PUB","PC_GDP","A",1994,9.129,NA
"CHL","SOCEXP","PUB","PC_GDP","A",1995,10.897,NA
"CHL","SOCEXP","PUB","PC_GDP","A",1996,11.784,NA
"CHL","SOCEXP","PUB","PC_GDP","A",1997,11.477,NA
"CHL","SOCEXP","PUB","PC_GDP","A",1998,11.845,NA
"CHL","SOCEXP","PUB","PC_GDP","A",1999,12.635,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2000,10.346,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2001,10.042,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2002,10.075,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2003,9.922,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2004,9.302,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2005,8.918,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2006,8.308,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2007,8.482,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2008,9.619,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2009,11.555,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2010,10.643,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2011,10.153,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2012,10.208,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2013,10.159,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2014,10.43,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2015,10.963,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2016,11.19,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2017,11.478,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2018,11.454,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2019,11.706,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2020,15.061,NA
"CHL","SOCEXP","PUB","PC_GDP","A",2021,19.605,NA
"CHL","SOCEXP","PUBNET","PC_GDP","A",2009,11.209,NA
"CHL","SOCEXP","PUBNET","PC_GDP","A",2011,9.783,NA
"CHL","SOCEXP","PUBNET","PC_GDP","A",2013,9.872,NA
"CHL","SOCEXP","PUBNET","PC_GDP","A",2015,10.615,NA
"CHL","SOCEXP","PUBNET","PC_GDP","A",2017,11.15,NA
"CHL","SOCEXP","PUBNET","PC_GDP","A",2019,11.261,NA
"CHL","SOCEXP","TOTNET","PC_GDP","A",2009,13.642,NA
"CHL","SOCEXP","TOTNET","PC_GDP","A",2011,12.116,NA
"CHL","SOCEXP","TOTNET","PC_GDP","A",2013,12.428,NA
"CHL","SOCEXP","TOTNET","PC_GDP","A",2015,13.353,NA
"CHL","SOCEXP","TOTNET","PC_GDP","A",2017,14.006,NA
"CHL","SOCEXP","TOTNET","PC_GDP","A",2019,14.464,NA
"EST","SOCEXP","PRIV","PC_GDP","A",1999,0.282,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2000,0.137,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2001,0.114,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2002,0.135,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2003,0.138,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2004,0.138,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2005,0.13,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2006,0.053,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2007,0.071,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2008,0.131,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2009,0.117,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2010,0.111,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2011,0.099,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2012,0.105,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2013,0.106,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2014,0.103,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2015,0.105,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2016,0.108,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2017,0.107,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2018,0.121,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2019,0.109,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2020,0.106,NA
"EST","SOCEXP","PRIV","PC_GDP","A",2021,0.119,NA
"EST","SOCEXP","PUB","PC_GDP","A",1999,15.204,NA
"EST","SOCEXP","PUB","PC_GDP","A",2000,13.932,NA
"EST","SOCEXP","PUB","PC_GDP","A",2001,13.067,NA
"EST","SOCEXP","PUB","PC_GDP","A",2002,12.766,NA
"EST","SOCEXP","PUB","PC_GDP","A",2003,12.892,NA
"EST","SOCEXP","PUB","PC_GDP","A",2004,13.304,NA
"EST","SOCEXP","PUB","PC_GDP","A",2005,12.832,NA
"EST","SOCEXP","PUB","PC_GDP","A",2006,12.447,NA
"EST","SOCEXP","PUB","PC_GDP","A",2007,12.365,NA
"EST","SOCEXP","PUB","PC_GDP","A",2008,15.139,NA
"EST","SOCEXP","PUB","PC_GDP","A",2009,19.423,NA
"EST","SOCEXP","PUB","PC_GDP","A",2010,18.14,NA
"EST","SOCEXP","PUB","PC_GDP","A",2011,16.182,NA
"EST","SOCEXP","PUB","PC_GDP","A",2012,15.753,NA
"EST","SOCEXP","PUB","PC_GDP","A",2013,15.676,NA
"EST","SOCEXP","PUB","PC_GDP","A",2014,15.983,NA
"EST","SOCEXP","PUB","PC_GDP","A",2015,17.279,NA
"EST","SOCEXP","PUB","PC_GDP","A",2016,17.533,NA
"EST","SOCEXP","PUB","PC_GDP","A",2017,17.028,NA
"EST","SOCEXP","PUB","PC_GDP","A",2018,17.462,NA
"EST","SOCEXP","PUB","PC_GDP","A",2019,17.907,NA
"EST","SOCEXP","PUB","PC_GDP","A",2020,19.82,NA
"EST","SOCEXP","PUB","PC_GDP","A",2021,18.437,NA
"EST","SOCEXP","PUB","PC_GDP","A",2022,17.187,NA
"EST","SOCEXP","PUBNET","PC_GDP","A",2009,16.118,NA
"EST","SOCEXP","PUBNET","PC_GDP","A",2011,13.549,NA
"EST","SOCEXP","PUBNET","PC_GDP","A",2013,13.285,NA
"EST","SOCEXP","PUBNET","PC_GDP","A",2015,14.496,NA
"EST","SOCEXP","PUBNET","PC_GDP","A",2017,14.242,NA
"EST","SOCEXP","PUBNET","PC_GDP","A",2019,14.786,NA
"EST","SOCEXP","TOTNET","PC_GDP","A",2009,16.187,NA
"EST","SOCEXP","TOTNET","PC_GDP","A",2011,13.611,NA
"EST","SOCEXP","TOTNET","PC_GDP","A",2013,13.358,NA
"EST","SOCEXP","TOTNET","PC_GDP","A",2015,14.568,NA
"EST","SOCEXP","TOTNET","PC_GDP","A",2017,14.317,NA
"EST","SOCEXP","TOTNET","PC_GDP","A",2019,14.862,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",1995,0.134,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",1996,0.162,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",1997,0.206,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",1998,0.254,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",1999,0.29,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2000,2.22,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2001,2.165,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2002,2.288,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2003,2.357,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2004,2.204,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2005,2.328,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2006,2.338,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2007,2.288,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2008,2.672,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2009,2.434,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2010,2.442,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2011,2.389,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2012,2.366,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2013,2.347,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2014,2.375,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2015,2.412,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2016,2.418,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2017,2.434,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2018,2.395,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2019,2.475,NA
"ISR","SOCEXP","PRIV","PC_GDP","A",2020,2.548,NA
"ISR","SOCEXP","PUB","PC_GDP","A",1995,16.037,NA
"ISR","SOCEXP","PUB","PC_GDP","A",1996,16.519,NA
"ISR","SOCEXP","PUB","PC_GDP","A",1997,16.518,NA
"ISR","SOCEXP","PUB","PC_GDP","A",1998,16.309,NA
"ISR","SOCEXP","PUB","PC_GDP","A",1999,16.276,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2000,16.045,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2001,17.28,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2002,17.167,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2003,16.668,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2004,15.657,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2005,15.219,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2006,14.824,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2007,14.357,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2008,14.591,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2009,15.129,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2010,15.257,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2011,15.005,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2012,15.23,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2013,15.29,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2014,15.292,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2015,15.3,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2016,15.303,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2017,15.929,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2018,15.962,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2019,16.128,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2020,20.061,NA
"ISR","SOCEXP","PUB","PC_GDP","A",2021,18.343,NA
"ISR","SOCEXP","PUBNET","PC_GDP","A",2009,13.862,NA
"ISR","SOCEXP","PUBNET","PC_GDP","A",2011,13.693,NA
"ISR","SOCEXP","PUBNET","PC_GDP","A",2013,14.084,NA
"ISR","SOCEXP","PUBNET","PC_GDP","A",2015,14.102,NA
"ISR","SOCEXP","PUBNET","PC_GDP","A",2017,14.875,NA
"ISR","SOCEXP","PUBNET","PC_GDP","A",2019,15.091,NA
"ISR","SOCEXP","TOTNET","PC_GDP","A",2009,15.929,NA
"ISR","SOCEXP","TOTNET","PC_GDP","A",2011,15.718,NA
"ISR","SOCEXP","TOTNET","PC_GDP","A",2013,16.095,NA
"ISR","SOCEXP","TOTNET","PC_GDP","A",2015,16.157,NA
"ISR","SOCEXP","TOTNET","PC_GDP","A",2017,16.954,NA
"ISR","SOCEXP","TOTNET","PC_GDP","A",2019,17.224,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",1996,0.032,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",1997,0.03,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",1998,0.028,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",1999,0.027,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2000,0.026,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2001,0.025,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2002,0.024,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2003,1.213,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2004,1.167,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2005,1.101,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2006,1.164,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2007,1.135,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2008,1.104,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2009,1.213,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2010,1.194,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2011,1.228,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2012,1.358,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2013,1.413,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2014,1.352,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2015,1.339,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2016,1.296,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2017,1.267,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2018,1.258,NA
"SVN","SOCEXP","PRIV","PC_GDP","A",2019,1.322,NA
"SVN","SOCEXP","PUB","PC_GDP","A",1995,5.681,NA
"SVN","SOCEXP","PUB","PC_GDP","A",1996,21.925,NA
"SVN","SOCEXP","PUB","PC_GDP","A",1997,22.267,NA
"SVN","SOCEXP","PUB","PC_GDP","A",1998,22.342,NA
"SVN","SOCEXP","PUB","PC_GDP","A",1999,22.316,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2000,22.095,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2001,21.95,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2002,22.32,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2003,21.935,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2004,21.551,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2005,21.524,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2006,21.126,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2007,19.763,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2008,19.88,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2009,22.428,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2010,23.355,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2011,23.441,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2012,23.473,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2013,23.802,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2014,23.089,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2015,22.65,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2016,22.246,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2017,21.485,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2018,21.325,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2019,21.472,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2020,24.467,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2021,23.657,NA
"SVN","SOCEXP","PUB","PC_GDP","A",2022,22.839,NA
"SVN","SOCEXP","PUBNET","PC_GDP","A",2009,19.715,NA
"SVN","SOCEXP","PUBNET","PC_GDP","A",2011,20.159,NA
"SVN","SOCEXP","PUBNET","PC_GDP","A",2013,20.32,NA
"SVN","SOCEXP","PUBNET","PC_GDP","A",2015,19.362,NA
"SVN","SOCEXP","PUBNET","PC_GDP","A",2017,18.445,NA
"SVN","SOCEXP","PUBNET","PC_GDP","A",2019,18.574,NA
"SVN","SOCEXP","TOTNET","PC_GDP","A",2009,20.802,NA
"SVN","SOCEXP","TOTNET","PC_GDP","A",2011,21.267,NA
"SVN","SOCEXP","TOTNET","PC_GDP","A",2013,21.648,NA
"SVN","SOCEXP","TOTNET","PC_GDP","A",2015,20.61,NA
"SVN","SOCEXP","TOTNET","PC_GDP","A",2017,19.61,NA
"SVN","SOCEXP","TOTNET","PC_GDP","A",2019,19.794,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1980,1.244,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1981,1.343,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1982,1.352,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1983,1.38,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1984,1.302,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1985,1.359,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1986,1.369,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1987,1.433,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1988,1.465,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1989,1.503,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1990,1.751,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1991,1.807,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1992,1.916,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1993,2.053,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1994,2.043,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1995,2.2,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1996,2.353,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1997,2.456,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1998,2.482,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",1999,2.322,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2000,2.36,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2001,2.398,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2002,2.348,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2003,2.486,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2004,2.407,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2005,2.389,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2006,2.494,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2007,2.592,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2008,2.603,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2009,2.798,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2010,2.801,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2011,2.852,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2012,2.915,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2013,2.97,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2014,2.984,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2015,3.02,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2016,3.007,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2017,3.064,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2018,3.05,NA
"OECD","SOCEXP","PRIV","PC_GDP","A",2019,3.083,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1980,14.36,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1981,14.664,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1982,15.119,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1983,15.388,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1984,15.158,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1985,15.887,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1986,15.723,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1987,15.863,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1988,15.773,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1989,15.657,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1990,16.364,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1991,17.175,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1992,17.975,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1993,18.473,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1994,18.269,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1995,17.993,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1996,17.98,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1997,17.646,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1998,17.705,NA
"OECD","SOCEXP","PUB","PC_GDP","A",1999,17.624,NA
"OECD","SOCEXP","PUB","PC_GDP","A",2000,17.333,NA
"OECD","SOCEXP","PUB","PC_GDP","A",2001,17.54,NA
"OECD","SOCEXP","PUB","PC_GDP","A",2002,17.985,NA
